partition_row_number,customer_id,customer_status,churn_category,churn_reason
38,5649-TJHOV,Churned,Dissatisfaction,"Product dissatisfaction"
39,7274-RTAPZ,Churned,Dissatisfaction,"Product dissatisfaction"
40,8118-LSUEL,Churned,Dissatisfaction,"Product dissatisfaction"
41,6302-JGYRJ,Churned,Dissatisfaction,"Product dissatisfaction"
42,7743-EXURX,Churned,Dissatisfaction,"Product dissatisfaction"
43,8185-UPYBR,Churned,Dissatisfaction,"Product dissatisfaction"
44,6559-ILWKJ,Churned,Dissatisfaction,"Product dissatisfaction"
45,7694-VLBWQ,Churned,Dissatisfaction,"Product dissatisfaction"
46,6298-QDFNH,Churned,Dissatisfaction,"Product dissatisfaction"
47,3034-ZBEQN,Churned,Dissatisfaction,"Product dissatisfaction"
48,5089-IFSDP,Churned,Dissatisfaction,"Product dissatisfaction"
49,3336-JORSO,Churned,Dissatisfaction,"Product dissatisfaction"
50,3230-WYKIR,Churned,Dissatisfaction,"Product dissatisfaction"
51,3512-IZIKN,Churned,Dissatisfaction,"Product dissatisfaction"
52,3376-BMGFE,Churned,Dissatisfaction,"Product dissatisfaction"
53,3999-QGRJH,Churned,Dissatisfaction,"Product dissatisfaction"
54,3753-TSEMP,Churned,Dissatisfaction,"Product dissatisfaction"
55,5373-SFODM,Churned,Dissatisfaction,"Product dissatisfaction"
56,4077-CROMM,Churned,Dissatisfaction,"Product dissatisfaction"
57,4484-CGXFK,Churned,Dissatisfaction,"Product dissatisfaction"
58,5458-CQJTA,Churned,Dissatisfaction,"Product dissatisfaction"
59,2959-MJHIC,Churned,Dissatisfaction,"Product dissatisfaction"
60,3902-FOIGH,Churned,Dissatisfaction,"Product dissatisfaction"
61,9058-CBREO,Churned,Dissatisfaction,"Product dissatisfaction"
62,9286-DOJGF,Churned,Dissatisfaction,"Product dissatisfaction"
63,9992-RRAMN,Churned,Dissatisfaction,"Product dissatisfaction"
64,9170-CCKOU,Churned,Dissatisfaction,"Product dissatisfaction"
65,9079-YEXQJ,Churned,Dissatisfaction,"Product dissatisfaction"
66,9300-AGZNL,Churned,Dissatisfaction,"Product dissatisfaction"
67,8417-FMLZI,Churned,Dissatisfaction,"Product dissatisfaction"
68,9526-BIHHD,Churned,Dissatisfaction,"Product dissatisfaction"
69,8374-XGEJJ,Churned,Dissatisfaction,"Product dissatisfaction"
70,8849-GYOKR,Churned,Dissatisfaction,"Product dissatisfaction"
71,8784-CGILN,Churned,Dissatisfaction,"Product dissatisfaction"
72,8988-ECPJR,Churned,Dissatisfaction,"Product dissatisfaction"
73,9560-ARGQJ,Churned,Dissatisfaction,"Product dissatisfaction"
74,9221-OTIVJ,Churned,Dissatisfaction,"Product dissatisfaction"
75,9885-CSMWE,Churned,Dissatisfaction,"Product dissatisfaction"
76,9026-RNUJS,Churned,Dissatisfaction,"Product dissatisfaction"
77,9961-JBNMK,Churned,Dissatisfaction,"Product dissatisfaction"
1,9318-NKNFC,Churned,Dissatisfaction,"Service dissatisfaction"
2,9191-MYQKX,Churned,Dissatisfaction,"Service dissatisfaction"
3,8443-WVPSS,Churned,Dissatisfaction,"Service dissatisfaction"
4,9661-MHUMO,Churned,Dissatisfaction,"Service dissatisfaction"
5,8868-WOZGU,Churned,Dissatisfaction,"Service dissatisfaction"
6,6615-NGGZJ,Churned,Dissatisfaction,"Service dissatisfaction"
7,5766-ZJYBB,Churned,Dissatisfaction,"Service dissatisfaction"
8,6413-XKKPU,Churned,Dissatisfaction,"Service dissatisfaction"
9,8327-LZKAS,Churned,Dissatisfaction,"Service dissatisfaction"
10,5569-KGJHX,Churned,Dissatisfaction,"Service dissatisfaction"
11,6015-VVHHE,Churned,Dissatisfaction,"Service dissatisfaction"
12,6214-EDAKZ,Churned,Dissatisfaction,"Service dissatisfaction"
13,6366-ZGQGL,Churned,Dissatisfaction,"Service dissatisfaction"
14,6141-OOXUQ,Churned,Dissatisfaction,"Service dissatisfaction"
15,7005-CCBKV,Churned,Dissatisfaction,"Service dissatisfaction"
16,5712-PTIWW,Churned,Dissatisfaction,"Service dissatisfaction"
17,8111-RKSPX,Churned,Dissatisfaction,"Service dissatisfaction"
18,6653-CBBOM,Churned,Dissatisfaction,"Service dissatisfaction"
19,6772-KSATR,Churned,Dissatisfaction,"Service dissatisfaction"
20,1043-YCUTE,Churned,Dissatisfaction,"Service dissatisfaction"
21,2454-RPBRZ,Churned,Dissatisfaction,"Service dissatisfaction"
22,0576-WNXXC,Churned,Dissatisfaction,"Service dissatisfaction"
23,2472-OVKUP,Churned,Dissatisfaction,"Service dissatisfaction"
24,0311-UNPFF,Churned,Dissatisfaction,"Service dissatisfaction"
25,2249-YPRNG,Churned,Dissatisfaction,"Service dissatisfaction"
26,1792-UXAFY,Churned,Dissatisfaction,"Service dissatisfaction"
27,2656-TABEH,Churned,Dissatisfaction,"Service dissatisfaction"
28,0310-MVLET,Churned,Dissatisfaction,"Service dissatisfaction"
29,2272-QAGFO,Churned,Dissatisfaction,"Service dissatisfaction"
30,1322-AGOQM,Churned,Dissatisfaction,"Service dissatisfaction"
31,0407-BDJKB,Churned,Dissatisfaction,"Service dissatisfaction"
32,2150-UWTFY,Churned,Dissatisfaction,"Service dissatisfaction"
33,0519-XUZJU,Churned,Dissatisfaction,"Service dissatisfaction"
34,0611-DFXKO,Churned,Dissatisfaction,"Service dissatisfaction"
35,1112-CUNAO,Churned,Dissatisfaction,"Service dissatisfaction"
36,1481-ZUWZA,Churned,Dissatisfaction,"Service dissatisfaction"
37,3640-PHQXK,Churned,Dissatisfaction,"Service dissatisfaction"
38,4523-WXCEF,Churned,Dissatisfaction,"Service dissatisfaction"
39,4667-OHGKG,Churned,Dissatisfaction,"Service dissatisfaction"
40,4323-SADQS,Churned,Dissatisfaction,"Service dissatisfaction"
41,4803-AXVYP,Churned,Dissatisfaction,"Service dissatisfaction"
42,4817-VYYWS,Churned,Dissatisfaction,"Service dissatisfaction"
43,3891-PUQOD,Churned,Dissatisfaction,"Service dissatisfaction"
44,5389-FFVKB,Churned,Dissatisfaction,"Service dissatisfaction"
45,3445-HXXGF,Churned,Dissatisfaction,"Service dissatisfaction"
46,4925-LMHOK,Churned,Dissatisfaction,"Service dissatisfaction"
47,3776-EKTKM,Churned,Dissatisfaction,"Service dissatisfaction"
48,5016-ETTFF,Churned,Dissatisfaction,"Service dissatisfaction"
49,5028-GZLDO,Churned,Dissatisfaction,"Service dissatisfaction"
50,5134-IKDAY,Churned,Dissatisfaction,"Service dissatisfaction"
51,3621-CEOVK,Churned,Dissatisfaction,"Service dissatisfaction"
52,2868-MZAGQ,Churned,Dissatisfaction,"Service dissatisfaction"
53,5219-YIPTK,Churned,Dissatisfaction,"Service dissatisfaction"
54,3685-YLCMQ,Churned,Dissatisfaction,"Service dissatisfaction"
55,5364-EVNIB,Churned,Dissatisfaction,"Service dissatisfaction"
56,2947-DOMLJ,Churned,Dissatisfaction,"Service dissatisfaction"
57,3934-HXCFZ,Churned,Dissatisfaction,"Service dissatisfaction"
58,4229-CZMLL,Churned,Dissatisfaction,"Service dissatisfaction"
59,3346-BRMIS,Churned,Dissatisfaction,"Service dissatisfaction"
60,5515-AKOAJ,Churned,Dissatisfaction,"Service dissatisfaction"
61,4201-JMNGR,Churned,Dissatisfaction,"Service dissatisfaction"
62,3325-FUYCG,Churned,Dissatisfaction,"Service dissatisfaction"
63,4585-HETAI,Churned,Dissatisfaction,"Service dissatisfaction"
1,4274-OWWYO,Churned,Other,Deceased
2,7594-RQHXR,Churned,Other,Deceased
3,2408-WITXK,Churned,Other,Deceased
4,0196-VULGZ,Churned,Other,Deceased
5,0378-NHQXU,Churned,Other,Deceased
6,0991-BRRFB,Churned,Other,Deceased
1,1569-TTNYJ,Churned,Other,"Don't know"
2,1273-MTETI,Churned,Other,"Don't know"
3,1342-JPNKI,Churned,Other,"Don't know"
4,0637-KVDLV,Churned,Other,"Don't know"
5,2034-GDRCN,Churned,Other,"Don't know"
6,2037-SGXHH,Churned,Other,"Don't know"
7,2055-PDADH,Churned,Other,"Don't know"
8,0628-CNQRM,Churned,Other,"Don't know"
9,1142-WACZW,Churned,Other,"Don't know"
10,1689-MRZQR,Churned,Other,"Don't know"
11,1761-AEZZR,Churned,Other,"Don't know"
12,2108-YKQTY,Churned,Other,"Don't know"
13,2165-VOEGB,Churned,Other,"Don't know"
14,2189-WWOEW,Churned,Other,"Don't know"
15,2195-ZRVAX,Churned,Other,"Don't know"
16,0345-HKJVM,Churned,Other,"Don't know"
17,1723-HKXJQ,Churned,Other,"Don't know"
18,0354-WYROK,Churned,Other,"Don't know"
19,2219-MVUSO,Churned,Other,"Don't know"
20,2403-BCASL,Churned,Other,"Don't know"
21,2321-OMBXY,Churned,Other,"Don't know"
22,2344-JMOGN,Churned,Other,"Don't know"
23,2372-HWUHI,Churned,Other,"Don't know"
24,1120-BMWUB,Churned,Other,"Don't know"
25,1324-NLTJE,Churned,Other,"Don't know"
26,1208-DNHLN,Churned,Other,"Don't know"
27,2720-WGKHP,Churned,Other,"Don't know"
28,1899-VXWXM,Churned,Other,"Don't know"
29,2722-VOJQL,Churned,Other,"Don't know"
30,2397-BRLOM,Churned,Other,"Don't know"
31,0023-XUOPT,Churned,Other,"Don't know"
32,1086-LXKFY,Churned,Other,"Don't know"
33,0504-HHAPI,Churned,Other,"Don't know"
34,2433-KMEAS,Churned,Other,"Don't know"
35,2446-PLQVO,Churned,Other,"Don't know"
36,0375-HVGXO,Churned,Other,"Don't know"
37,1589-AGTLK,Churned,Other,"Don't know"
38,1114-CENIM,Churned,Other,"Don't know"
39,0723-DRCLG,Churned,Other,"Don't know"
40,0524-IAVZO,Churned,Other,"Don't know"
41,1618-CFHME,Churned,Other,"Don't know"
42,2474-BRUCM,Churned,Other,"Don't know"
43,0320-JDNQG,Churned,Other,"Don't know"
44,0843-WTBXE,Churned,Other,"Don't know"
45,0390-DCFDQ,Churned,Other,"Don't know"
46,0841-NULXI,Churned,Other,"Don't know"
47,3269-ATYWD,Churned,Other,"Don't know"
48,4831-EOBFE,Churned,Other,"Don't know"
49,3750-CKVKH,Churned,Other,"Don't know"
50,3926-CUQZX,Churned,Other,"Don't know"
51,5294-CDGWY,Churned,Other,"Don't know"
52,5295-PCJOO,Churned,Other,"Don't know"
53,3943-KDREE,Churned,Other,"Don't know"
54,5318-IXUZF,Churned,Other,"Don't know"
55,3285-UCQVC,Churned,Other,"Don't know"
56,3027-ZTDHO,Churned,Other,"Don't know"
57,4580-TMHJU,Churned,Other,"Don't know"
58,5366-IJEQJ,Churned,Other,"Don't know"
59,5143-EGQFK,Churned,Other,"Don't know"
60,4918-QLLIW,Churned,Other,"Don't know"
61,3165-HDOEW,Churned,Other,"Don't know"
62,5380-AFSSK,Churned,Other,"Don't know"
63,4489-SNOJF,Churned,Other,"Don't know"
64,3707-GNWHM,Churned,Other,"Don't know"
65,4652-NNHNY,Churned,Other,"Don't know"
66,4749-VFKVB,Churned,Other,"Don't know"
67,3677-TNKIO,Churned,Other,"Don't know"
68,3178-FESZO,Churned,Other,"Don't know"
69,4910-GMJOT,Churned,Other,"Don't know"
70,3948-XHGNA,Churned,Other,"Don't know"
71,4883-QICIH,Churned,Other,"Don't know"
72,3318-OSATS,Churned,Other,"Don't know"
73,4080-OGPJL,Churned,Other,"Don't know"
74,4484-GLZOU,Churned,Other,"Don't know"
75,4208-UFFGW,Churned,Other,"Don't know"
76,4958-GZWIY,Churned,Other,"Don't know"
77,8624-GIOUT,Churned,Other,"Don't know"
78,8433-WXGNA,Churned,Other,"Don't know"
79,9048-JVYVF,Churned,Other,"Don't know"
80,9512-UIBFX,Churned,Other,"Don't know"
81,9408-SSNVZ,Churned,Other,"Don't know"
82,9172-JITSM,Churned,Other,"Don't know"
83,8696-JKZNU,Churned,Other,"Don't know"
84,9053-JZFKV,Churned,Other,"Don't know"
85,8593-WHYHV,Churned,Other,"Don't know"
86,9667-EQRXU,Churned,Other,"Don't know"
87,9033-EOXWV,Churned,Other,"Don't know"
88,9444-JTXHZ,Churned,Other,"Don't know"
89,8718-PTMEZ,Churned,Other,"Don't know"
90,8775-LHDJH,Churned,Other,"Don't know"
91,9448-REEVD,Churned,Other,"Don't know"
92,8914-RBTSB,Churned,Other,"Don't know"
93,8884-ADFVN,Churned,Other,"Don't know"
94,9863-JZAIC,Churned,Other,"Don't know"
95,8559-CIZFV,Churned,Other,"Don't know"
96,9282-IZGQK,Churned,Other,"Don't know"
97,5708-EVONK,Churned,Other,"Don't know"
98,6518-LGAOV,Churned,Other,"Don't know"
99,7218-HKQFK,Churned,Other,"Don't know"
100,7228-OMTPN,Churned,Other,"Don't know"
101,6356-ELRKD,Churned,Other,"Don't know"
102,7752-XUSCI,Churned,Other,"Don't know"
103,5673-TIYIB,Churned,Other,"Don't know"
104,6087-MVHJH,Churned,Other,"Don't know"
105,6839-ITVZJ,Churned,Other,"Don't know"
106,8065-YKXKD,Churned,Other,"Don't know"
107,6680-WKXRZ,Churned,Other,"Don't know"
108,7663-RGWBC,Churned,Other,"Don't know"
109,7599-FKVXZ,Churned,Other,"Don't know"
110,5590-YRFJT,Churned,Other,"Don't know"
111,5590-BYNII,Churned,Other,"Don't know"
112,5583-SXDAG,Churned,Other,"Don't know"
113,6284-AHOOQ,Churned,Other,"Don't know"
114,5565-FILXA,Churned,Other,"Don't know"
115,7979-CORPM,Churned,Other,"Don't know"
116,7541-YLXCL,Churned,Other,"Don't know"
117,6581-NQCBA,Churned,Other,"Don't know"
118,8229-TNIQA,Churned,Other,"Don't know"
119,8260-NGFNY,Churned,Other,"Don't know"
120,8062-YBDOE,Churned,Other,"Don't know"
121,6769-DCQLI,Churned,Other,"Don't know"
122,5832-XKAES,Churned,Other,"Don't know"
123,6005-OBZPH,Churned,Other,"Don't know"
124,6425-YQLLO,Churned,Other,"Don't know"
125,7841-TZDMQ,Churned,Other,"Don't know"
126,7831-QGOXH,Churned,Other,"Don't know"
127,5804-LEPIM,Churned,Other,"Don't know"
128,7028-DVOIQ,Churned,Other,"Don't know"
129,6393-WRYZE,Churned,Other,"Don't know"
130,6376-GAHQE,Churned,Other,"Don't know"
1,6331-EWIEB,Churned,Other,Moved
2,7153-OANIO,Churned,Other,Moved
3,7969-AULMZ,Churned,Other,Moved
4,6100-QQHEB,Churned,Other,Moved
5,6521-YYTYI,Churned,Other,Moved
6,6686-YPGHK,Churned,Other,Moved
7,6358-LYNGM,Churned,Other,Moved
8,5577-OTWWW,Churned,Other,Moved
9,5998-VVEJY,Churned,Other,Moved
10,7614-QVWQL,Churned,Other,Moved
11,6319-IEJWJ,Churned,Other,Moved
12,7892-POOKP,Churned,Other,Moved
13,6304-IJFSQ,Churned,Other,Moved
14,2995-UPRYS,Churned,Other,Moved
15,2884-GBPFB,Churned,Other,Moved
16,3104-OWCGK,Churned,Other,Moved
17,4236-XPXAV,Churned,Other,Moved
18,2919-HBCJO,Churned,Other,Moved
19,5180-UCIIQ,Churned,Other,Moved
20,3707-LRWZD,Churned,Other,Moved
21,4512-ZUIYL,Churned,Other,Moved
22,4106-HADHQ,Churned,Other,Moved
23,2979-SXESE,Churned,Other,Moved
24,3871-IKPYH,Churned,Other,Moved
25,3927-NLNRY,Churned,Other,Moved
26,5494-HECPR,Churned,Other,Moved
27,4174-LPGTI,Churned,Other,Moved
28,3757-NJYBX,Churned,Other,Moved
29,1541-ETJZO,Churned,Other,Moved
30,2108-XWMPY,Churned,Other,Moved
31,1205-WNWPJ,Churned,Other,Moved
32,2634-HCZGT,Churned,Other,Moved
33,2369-UAPKZ,Churned,Other,Moved
34,2696-NARTR,Churned,Other,Moved
35,0568-ONFPC,Churned,Other,Moved
36,2003-CKLOR,Churned,Other,Moved
37,1455-ESIQH,Churned,Other,Moved
38,0235-KGSLC,Churned,Other,Moved
39,1383-EZRWL,Churned,Other,Moved
40,1624-NALOJ,Churned,Other,Moved
41,8837-VVWLQ,Churned,Other,Moved
42,9025-AOMKI,Churned,Other,Moved
43,9101-BWFSS,Churned,Other,Moved
44,9231-ZJYAM,Churned,Other,Moved
45,9237-HQITU,Churned,Other,Moved
46,9305-CDSKC,Churned,Other,Moved
1,8397-MVTAZ,Churned,Other,"Poor expertise of online support"
2,9139-WQQDY,Churned,Other,"Poor expertise of online support"
3,5244-IRFIH,Churned,Other,"Poor expertise of online support"
4,5167-GBFRE,Churned,Other,"Poor expertise of online support"
5,5052-PNLOS,Churned,Other,"Poor expertise of online support"
6,3237-AJGEH,Churned,Other,"Poor expertise of online support"
7,3923-CSIHK,Churned,Other,"Poor expertise of online support"
8,7024-OHCCK,Churned,Other,"Poor expertise of online support"
9,5552-ZNFSJ,Churned,Other,"Poor expertise of online support"
10,5649-ANRML,Churned,Other,"Poor expertise of online support"
11,6702-OHFWR,Churned,Other,"Poor expertise of online support"
12,5828-AVIPD,Churned,Other,"Poor expertise of online support"
13,2141-RRYGO,Churned,Other,"Poor expertise of online support"
14,0495-RVCBF,Churned,Other,"Poor expertise of online support"
15,1591-NFNLQ,Churned,Other,"Poor expertise of online support"
16,0431-APWVY,Churned,Other,"Poor expertise of online support"
17,1596-BBVTG,Churned,Other,"Poor expertise of online support"
18,2398-YPMUR,Churned,Other,"Poor expertise of online support"
1,1228-FZFRV,Churned,Price,"Extra data charges"
2,1323-OOEPC,Churned,Price,"Extra data charges"
3,2632-UCGVD,Churned,Price,"Extra data charges"
4,0727-IWKVK,Churned,Price,"Extra data charges"
5,0917-EZOLA,Churned,Price,"Extra data charges"
6,1771-OADNZ,Churned,Price,"Extra data charges"
7,0617-FHSGK,Churned,Price,"Extra data charges"
8,3594-UVONA,Churned,Price,"Extra data charges"
9,5498-TXHLF,Churned,Price,"Extra data charges"
10,4829-AUOAX,Churned,Price,"Extra data charges"
11,4706-AXVKM,Churned,Price,"Extra data charges"
12,5276-KQWHG,Churned,Price,"Extra data charges"
13,5271-YNWVR,Churned,Price,"Extra data charges"
14,4846-WHAFZ,Churned,Price,"Extra data charges"
15,4822-YCXMX,Churned,Price,"Extra data charges"
16,5419-JPRRN,Churned,Price,"Extra data charges"
17,5307-DZCVC,Churned,Price,"Extra data charges"
18,3945-GFWQL,Churned,Price,"Extra data charges"
19,3393-FMZPV,Churned,Price,"Extra data charges"
20,4325-NFSKC,Churned,Price,"Extra data charges"
21,8429-XIBUM,Churned,Price,"Extra data charges"
22,9367-WXLCH,Churned,Price,"Extra data charges"
23,9158-VCTQB,Churned,Price,"Extra data charges"
24,9940-HPQPG,Churned,Price,"Extra data charges"
25,9136-ALYBR,Churned,Price,"Extra data charges"
26,9317-WZPGV,Churned,Price,"Extra data charges"
27,9685-WKZGT,Churned,Price,"Extra data charges"
28,9732-KPKBW,Churned,Price,"Extra data charges"
29,7593-XFKDI,Churned,Price,"Extra data charges"
30,6328-ZPBGN,Churned,Price,"Extra data charges"
31,7593-JNWRU,Churned,Price,"Extra data charges"
32,7580-UGXNC,Churned,Price,"Extra data charges"
33,8178-EYZUO,Churned,Price,"Extra data charges"
34,6892-EZDTG,Churned,Price,"Extra data charges"
35,7623-TRNQN,Churned,Price,"Extra data charges"
36,8182-PNAGI,Churned,Price,"Extra data charges"
37,6311-UEUME,Churned,Price,"Extra data charges"
38,7963-GQRMY,Churned,Price,"Extra data charges"
39,5995-OIGLP,Churned,Price,"Extra data charges"
1,5909-ECHUI,Churned,Price,"Lack of affordable download/upload speed"
2,7240-ETPTR,Churned,Price,"Lack of affordable download/upload speed"
3,5597-GLBUC,Churned,Price,"Lack of affordable download/upload speed"
