customer_id,"tenure (months)",offer,phone_service,multiple_lines,internet_service,internet_type
3086-RUCRN,66,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3088-FVYWK,53,"Offer B",Yes,Yes,No,None
3088-LHEFH,11,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3090-HAWSU,61,None,Yes,Yes,Yes,"Fiber Optic"
3090-LETTY,2,None,Yes,Yes,Yes,DSL
3090-QFUVD,1,None,Yes,No,No,None
3091-FYHKI,1,"Offer E",No,No,Yes,DSL
3092-IGHWF,67,"Offer A",Yes,Yes,Yes,Cable
3094-JOJAI,18,None,Yes,Yes,Yes,"Fiber Optic"
3096-GKWEB,18,None,Yes,Yes,Yes,"Fiber Optic"
3096-IZETN,12,"Offer D",Yes,No,Yes,"Fiber Optic"
3096-JRDSO,27,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3096-WPXBT,61,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3096-YXENJ,65,None,Yes,Yes,Yes,"Fiber Optic"
3097-FQTVJ,41,"Offer B",Yes,No,No,None
3097-IDVPU,19,"Offer D",Yes,Yes,Yes,DSL
3097-NNSPB,2,"Offer E",Yes,No,Yes,DSL
3097-NQYSN,2,None,Yes,Yes,Yes,"Fiber Optic"
3097-PYWXL,4,None,Yes,No,No,None
3099-OONVS,25,"Offer C",Yes,No,Yes,DSL
3104-OWCGK,60,"Offer B",Yes,No,Yes,"Fiber Optic"
3106-ULWFW,8,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3108-PCCGG,72,"Offer A",Yes,Yes,Yes,Cable
3113-IWHLC,5,None,Yes,No,Yes,DSL
3115-CZMZD,0,None,Yes,No,No,None
3115-JPJDD,59,None,Yes,No,Yes,"Fiber Optic"
3118-UHVVQ,68,"Offer A",Yes,Yes,No,None
3120-FAZKD,54,"Offer B",Yes,Yes,No,None
3125-RAHBV,22,"Offer D",Yes,No,No,None
3126-WQMGH,49,None,Yes,Yes,Yes,DSL
3128-YOVTD,51,None,Yes,No,Yes,"Fiber Optic"
3129-AAQOU,19,"Offer D",Yes,Yes,No,None
3130-ICDUP,2,None,Yes,Yes,Yes,"Fiber Optic"
3131-NWVFJ,14,None,Yes,No,No,None
3132-TVFDZ,57,None,No,No,Yes,Cable
3133-PZNSR,72,None,Yes,Yes,Yes,"Fiber Optic"
3134-DSHVC,63,None,Yes,Yes,Yes,"Fiber Optic"
3137-LUPIX,4,None,Yes,Yes,Yes,Cable
3137-NYQQI,17,"Offer D",Yes,No,Yes,DSL
3138-BKYAV,6,None,Yes,No,Yes,"Fiber Optic"
3143-ILDAL,56,None,Yes,Yes,Yes,"Fiber Optic"
3143-JQEGI,13,None,Yes,No,Yes,"Fiber Optic"
3144-AUDBS,6,"Offer E",Yes,No,Yes,DSL
3144-KMTWZ,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3146-JTQHR,10,"Offer D",Yes,No,No,None
3146-MSEGF,72,"Offer A",Yes,Yes,Yes,DSL
3148-AOIQT,69,None,Yes,Yes,No,None
3148-BLQJT,1,"Offer E",Yes,No,No,None
3154-CFSZG,47,None,Yes,No,Yes,"Fiber Optic"
3154-HMWUU,60,"Offer B",Yes,No,No,None
3156-QLHBO,2,None,Yes,No,No,None
3158-MOERK,2,None,Yes,Yes,Yes,"Fiber Optic"
3160-TYXLT,53,"Offer B",No,No,Yes,DSL
3161-GETRM,34,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3161-ONRWK,60,"Offer B",Yes,No,Yes,DSL
3162-KKZXO,55,None,Yes,Yes,Yes,"Fiber Optic"
3162-ZJZFU,53,None,Yes,No,Yes,"Fiber Optic"
3164-AALRN,5,None,Yes,No,Yes,DSL
3164-YAXFY,57,"Offer B",No,No,Yes,DSL
3165-HDOEW,1,None,Yes,No,Yes,DSL
3166-PNEOF,61,"Offer B",Yes,Yes,Yes,Cable
3167-SNQPL,38,None,Yes,Yes,Yes,"Fiber Optic"
3170-GWYKC,60,None,Yes,No,Yes,"Fiber Optic"
3170-NMYVV,50,"Offer B",Yes,No,No,None
3173-NVMPX,9,None,Yes,Yes,Yes,DSL
3173-WSSUE,71,None,Yes,No,No,None
3174-AKMAS,46,None,Yes,No,Yes,DSL
3174-RKMOW,35,None,Yes,Yes,Yes,"Fiber Optic"
3177-LASXD,1,None,Yes,No,Yes,Cable
3178-CIFOT,23,"Offer D",Yes,No,No,None
3178-FESZO,1,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3179-GBRWV,21,None,Yes,No,Yes,DSL
3181-MIZBN,16,None,Yes,No,No,None
3181-VTHOE,70,None,No,No,Yes,DSL
3186-AJIEK,66,None,Yes,No,Yes,"Fiber Optic"
3186-BAXNB,1,"Offer E",Yes,No,Yes,"Fiber Optic"
3190-FZATL,14,None,Yes,No,No,None
3190-ITQXP,46,None,Yes,No,No,None
3190-XFANI,49,None,Yes,Yes,Yes,"Fiber Optic"
3191-CSNMG,3,"Offer E",Yes,No,Yes,"Fiber Optic"
3192-LNKRK,34,None,Yes,No,Yes,"Fiber Optic"
3192-NQECA,68,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3194-ORPIK,50,None,Yes,Yes,Yes,"Fiber Optic"
3195-TQDZX,3,None,Yes,No,No,None
3196-NVXLZ,25,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3197-ARFOY,19,None,Yes,No,Yes,"Fiber Optic"
3197-NNYNB,65,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3198-VELRD,3,None,Yes,Yes,Yes,"Fiber Optic"
3199-NPKCN,67,None,Yes,Yes,Yes,"Fiber Optic"
3199-XGZCY,8,None,Yes,Yes,Yes,"Fiber Optic"
3200-MNQTF,67,None,Yes,Yes,Yes,DSL
3205-MXZRA,26,"Offer C",Yes,No,Yes,DSL
3207-OYBWH,57,None,Yes,Yes,Yes,"Fiber Optic"
3208-YPIOE,39,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3209-ZPKFI,47,"Offer B",Yes,Yes,Yes,DSL
3211-AAPKX,20,None,Yes,Yes,Yes,"Fiber Optic"
3211-ILJTT,17,None,Yes,No,Yes,"Fiber Optic"
3212-KXOCR,52,None,Yes,No,No,None
3213-VVOLG,0,None,Yes,Yes,No,None
3214-IYUUQ,61,None,Yes,No,Yes,"Fiber Optic"
3217-FZDMN,8,"Offer E",Yes,No,Yes,"Fiber Optic"
3219-JQRSL,72,None,Yes,Yes,Yes,DSL
3221-CJMSG,24,None,Yes,No,Yes,DSL
3223-DWFIO,4,None,Yes,No,Yes,"Fiber Optic"
3223-WZWJM,26,None,Yes,Yes,Yes,"Fiber Optic"
3224-DFQNQ,66,None,Yes,Yes,Yes,"Fiber Optic"
3227-WLKLI,65,None,Yes,Yes,Yes,Cable
3229-USWAR,34,"Offer C",Yes,No,Yes,DSL
3230-IUALN,45,None,Yes,No,Yes,Cable
3230-JCNZS,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3230-WYKIR,18,None,Yes,Yes,Yes,DSL
3234-VKACU,2,None,Yes,No,Yes,DSL
3235-ETOOB,8,None,Yes,No,Yes,"Fiber Optic"
3237-AJGEH,3,None,No,No,Yes,DSL
3239-TPHPZ,12,"Offer D",Yes,No,No,None
3243-ZHOHY,16,"Offer D",Yes,No,No,None
3244-CQPHU,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3244-DCJWY,1,"Offer E",Yes,No,Yes,"Fiber Optic"
3247-MHJKM,1,None,Yes,No,No,None
3247-ZVOUO,10,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3249-VHRIP,62,"Offer B",No,No,Yes,Cable
3249-ZPQRG,4,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3251-YMVWZ,53,"Offer B",Yes,Yes,No,None
3253-HKOKL,52,None,Yes,No,Yes,"Fiber Optic"
3254-YRILK,19,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3255-GRXMG,18,"Offer D",Yes,No,Yes,DSL
3256-EZDBI,51,"Offer B",No,No,Yes,DSL
3258-SANFR,6,"Offer E",Yes,No,Yes,DSL
3258-SYSWS,72,None,Yes,Yes,Yes,"Fiber Optic"
3258-ZKPAI,72,None,Yes,Yes,Yes,"Fiber Optic"
3259-FDWOY,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3259-KNMRR,57,"Offer B",Yes,Yes,Yes,DSL
3259-QMXUN,58,"Offer B",Yes,Yes,Yes,DSL
3261-CQXOL,71,"Offer A",Yes,Yes,No,None
3262-EIDHV,72,"Offer A",Yes,Yes,Yes,DSL
3266-FTKHB,17,None,Yes,No,No,None
3269-ATYWD,39,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3272-VUHPV,8,None,Yes,No,Yes,Cable
3274-NSDWE,68,None,Yes,No,No,None
3275-RHRNE,28,None,No,No,Yes,DSL
3276-HDUEG,1,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3278-FSIXX,2,"Offer E",Yes,No,Yes,Cable
3279-DYZQM,71,None,Yes,No,No,None
3280-MRDOF,30,None,Yes,Yes,Yes,DSL
3280-NMUVX,34,None,Yes,No,No,None
3282-ZISZV,32,None,Yes,Yes,Yes,DSL
3283-WCWXT,6,"Offer E",Yes,Yes,No,None
3284-SVCRO,45,"Offer B",Yes,Yes,No,None
3285-UCQVC,37,None,No,No,Yes,DSL
3292-PBZEJ,11,None,Yes,Yes,Yes,"Fiber Optic"
3295-YVUSR,2,None,Yes,Yes,Yes,"Fiber Optic"
3296-SILRA,1,None,Yes,No,Yes,"Fiber Optic"
3298-QEICA,23,None,No,No,Yes,DSL
3301-LSLWQ,29,None,Yes,Yes,Yes,Cable
3301-VKTGC,68,None,Yes,Yes,Yes,"Fiber Optic"
3307-TLCUD,17,None,No,No,Yes,Cable
3308-DGHKL,69,None,Yes,No,No,None
3308-JSGML,59,None,No,No,Yes,Cable
3308-MHOOC,1,None,Yes,No,No,None
3312-UUMZW,32,None,Yes,Yes,Yes,"Fiber Optic"
3312-ZWLGF,29,None,Yes,Yes,Yes,"Fiber Optic"
3313-QKNKB,59,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3315-IKYZQ,28,"Offer C",No,No,Yes,DSL
3315-TOTBP,15,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3316-UWXUY,50,"Offer B",Yes,No,Yes,"Fiber Optic"
3317-HRTNN,5,None,No,No,Yes,DSL
3317-VLGQT,14,None,Yes,No,Yes,"Fiber Optic"
3318-ISQFQ,20,"Offer D",Yes,No,No,None
3318-NMQXL,3,"Offer E",Yes,No,Yes,"Fiber Optic"
3318-OSATS,35,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3319-DWOEP,6,"Offer E",Yes,No,Yes,"Fiber Optic"
3320-VEOYC,14,None,Yes,Yes,Yes,"Fiber Optic"
3323-CPBWR,23,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3324-OIRTO,71,"Offer A",Yes,No,Yes,"Fiber Optic"
3325-FUYCG,28,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3327-YBAKM,64,None,Yes,No,Yes,"Fiber Optic"
3329-WDIOK,3,None,No,No,Yes,Cable
3331-HQDTW,34,None,Yes,Yes,Yes,"Fiber Optic"
3334-CTHOL,1,None,Yes,Yes,Yes,Cable
3336-JORSO,33,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3338-CVVEH,12,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3339-EAQNV,72,None,Yes,Yes,Yes,"Fiber Optic"
3340-QBBFM,36,"Offer C",Yes,No,Yes,DSL
3345-JHUEO,4,None,Yes,No,No,None
3345-PBBFH,8,"Offer E",Yes,No,Yes,DSL
3346-BRMIS,18,None,No,No,Yes,DSL
3347-YJZZE,29,None,Yes,Yes,Yes,DSL
3348-CFRNX,28,None,Yes,No,Yes,"Fiber Optic"
3349-ANQNH,59,None,Yes,Yes,Yes,"Fiber Optic"
3351-NGXYI,16,"Offer D",Yes,Yes,Yes,DSL
3351-NQLDI,67,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3352-ALMCK,40,None,Yes,Yes,Yes,"Fiber Optic"
3352-RICWQ,9,"Offer E",Yes,No,No,None
3354-OADJP,8,None,Yes,No,Yes,DSL
3359-DSRKA,58,"Offer B",Yes,No,No,None
3363-DTIVD,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3363-EWLGO,5,None,Yes,No,No,None
3365-SAIGS,17,None,Yes,No,Yes,"Fiber Optic"
3370-GQEAL,30,None,Yes,Yes,Yes,"Fiber Optic"
3370-HXOPH,3,None,Yes,Yes,Yes,"Fiber Optic"
3372-CDXFJ,13,None,Yes,Yes,No,None
3372-KWFBM,16,None,Yes,Yes,Yes,"Fiber Optic"
3373-DIUUN,30,None,Yes,No,No,None
3373-YZZYM,1,None,Yes,No,No,None
3374-LXDEV,13,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3374-PZLXD,34,"Offer C",Yes,No,No,None
3374-TTZTK,52,None,Yes,No,Yes,"Fiber Optic"
3376-BMGFE,4,"Offer E",Yes,No,Yes,"Fiber Optic"
3378-AJRAO,44,None,Yes,Yes,No,None
3384-CTMSF,47,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3387-PLKUI,13,"Offer D",Yes,No,No,None
3387-VATUS,5,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3389-KTRXV,23,None,Yes,Yes,No,None
3389-YGYAI,8,None,Yes,Yes,Yes,"Fiber Optic"
3391-JSQEW,40,None,Yes,No,Yes,DSL
3392-EHMNK,67,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3393-FMZPV,25,None,Yes,Yes,Yes,"Fiber Optic"
3396-DKDEL,70,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3397-AVTKU,43,None,Yes,No,Yes,DSL
3398-FSHON,12,None,Yes,Yes,Yes,"Fiber Optic"
3398-GCPMU,72,"Offer A",Yes,Yes,Yes,DSL
3398-ZOUAA,21,"Offer D",Yes,No,Yes,"Fiber Optic"
3399-BMLVW,51,"Offer B",Yes,No,Yes,DSL
3400-ESFUW,55,"Offer B",Yes,No,Yes,DSL
3401-URHDA,51,None,Yes,Yes,Yes,Cable
3402-XRIUO,22,"Offer D",Yes,Yes,Yes,DSL
3404-JNXAX,51,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3407-JMJQQ,71,None,Yes,Yes,Yes,"Fiber Optic"
3407-QGWLG,3,None,Yes,No,No,None
3410-MHHUM,44,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3410-YOQBQ,31,None,Yes,No,Yes,DSL
3411-WLRSQ,3,"Offer E",Yes,No,Yes,"Fiber Optic"
3413-BMNZE,1,"Offer E",Yes,No,Yes,DSL
3413-CSSTH,41,None,Yes,Yes,Yes,Cable
3413-DHLPB,60,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3415-TAILE,2,None,Yes,No,Yes,DSL
3417-TSCIC,29,None,No,No,Yes,DSL
3419-SNJJD,65,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3420-YJLQT,2,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3420-ZDBMA,5,"Offer E",Yes,No,Yes,"Fiber Optic"
3422-GALYP,2,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3422-LYEPQ,1,"Offer E",Yes,No,Yes,"Fiber Optic"
3422-WJOYD,28,None,Yes,No,Yes,DSL
3423-HHXAO,14,None,Yes,No,No,None
3424-NMNBO,58,None,Yes,Yes,Yes,"Fiber Optic"
3426-NIYYL,15,"Offer D",Yes,Yes,Yes,DSL
3427-GGZZI,19,None,Yes,Yes,Yes,"Fiber Optic"
3428-MMGUB,60,None,Yes,Yes,Yes,"Fiber Optic"
3428-XZMAZ,1,None,Yes,No,Yes,"Fiber Optic"
3429-IFLEM,71,"Offer A",Yes,No,Yes,DSL
3439-GVUSX,1,None,No,No,Yes,DSL
3440-JPSCL,6,None,Yes,No,Yes,"Fiber Optic"
3441-CGZJH,43,None,No,No,Yes,DSL
3442-ZHHCC,68,"Offer A",Yes,Yes,Yes,Cable
3445-HXXGF,58,"Offer B",No,No,Yes,DSL
3446-QDSZF,4,"Offer E",Yes,No,Yes,DSL
3450-WXOAT,46,"Offer B",Yes,No,Yes,Cable
3451-VAWLI,35,None,Yes,No,No,None
3452-ABWRL,47,None,Yes,Yes,Yes,"Fiber Optic"
3452-FLHYD,25,None,Yes,No,No,None
3452-GWUIN,19,None,Yes,Yes,Yes,"Fiber Optic"
3452-SRFEG,49,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3453-RTHJQ,6,"Offer E",Yes,No,Yes,"Fiber Optic"
3454-JFUBC,68,"Offer A",Yes,No,No,None
3457-PQBYH,58,None,Yes,No,No,None
3458-IDMFK,25,"Offer C",Yes,No,No,None
3460-TJBWI,24,None,Yes,Yes,No,None
3462-BJQQA,6,None,Yes,Yes,Yes,"Fiber Optic"
3466-BYAVD,15,None,Yes,No,Yes,Cable
3466-RITXD,26,None,Yes,Yes,Yes,"Fiber Optic"
3466-WAESX,16,"Offer D",Yes,Yes,Yes,DSL
3468-DRVQJ,10,None,Yes,Yes,Yes,Cable
3470-BTGQO,21,"Offer D",Yes,No,Yes,DSL
3470-OBUET,67,None,Yes,Yes,Yes,Cable
3472-OAOOR,19,None,No,No,Yes,Cable
3472-QPRCH,40,None,Yes,Yes,No,None
3473-XIIIT,16,None,Yes,Yes,Yes,Cable
3474-BAFSJ,57,None,No,No,Yes,DSL
3481-JHUZH,41,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3482-ABPKK,28,"Offer C",Yes,No,Yes,DSL
3486-HOOGQ,70,"Offer A",Yes,Yes,Yes,DSL
3486-KHMLI,21,"Offer D",Yes,Yes,No,None
3486-NPGST,36,None,Yes,No,No,None
3487-EARAT,70,None,Yes,No,Yes,DSL
3488-PGMQJ,8,None,Yes,No,Yes,"Fiber Optic"
3489-HHPFY,2,None,Yes,Yes,Yes,"Fiber Optic"
3489-VSFRD,56,"Offer B",Yes,No,Yes,DSL
3494-JCHRQ,1,None,Yes,No,Yes,"Fiber Optic"
3496-LFSZU,4,None,Yes,No,Yes,"Fiber Optic"
3498-LZGQZ,63,None,Yes,No,No,None
3500-NSDOA,68,None,Yes,Yes,Yes,Cable
3500-RMZLT,15,None,Yes,No,Yes,"Fiber Optic"
3503-TYDAY,43,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3506-LCJDC,1,None,Yes,No,No,None
3506-OVLKD,35,None,Yes,Yes,No,None
3507-GASNP,60,"Offer B",Yes,No,No,None
3508-CFVZL,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3508-VLHCZ,71,"Offer A",Yes,Yes,Yes,Cable
3509-GWQGF,24,"Offer C",Yes,No,Yes,"Fiber Optic"
3511-APPBJ,23,None,Yes,No,Yes,"Fiber Optic"
3511-BFTJW,72,"Offer A",No,No,Yes,DSL
3512-IZIKN,70,"Offer A",Yes,Yes,Yes,DSL
3518-FSTWG,72,None,Yes,Yes,Yes,"Fiber Optic"
3518-PZXZQ,1,None,Yes,No,Yes,DSL
3519-ZKXGG,3,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3520-FJGCV,72,None,Yes,Yes,Yes,"Fiber Optic"
3521-HTQTV,34,None,Yes,Yes,No,None
3521-MNKLV,24,None,Yes,No,Yes,DSL
3521-SYVOR,37,"Offer C",Yes,No,Yes,Cable
3522-CDKHF,32,"Offer C",Yes,No,Yes,"Fiber Optic"
3523-BRGUW,26,"Offer C",Yes,No,No,None
3523-QRQLL,22,None,Yes,No,Yes,DSL
3524-WQDSG,43,None,Yes,Yes,Yes,"Fiber Optic"
3525-DVKFN,17,"Offer D",Yes,No,No,None
3528-HFRIQ,71,None,No,No,Yes,Cable
3530-CRZSB,7,None,Yes,No,No,None
3530-VWVGU,22,"Offer D",Yes,No,No,None
3533-UVMOM,68,None,Yes,No,Yes,DSL
3536-IQCTX,32,None,Yes,Yes,Yes,"Fiber Optic"
3537-HPKQT,55,None,Yes,Yes,Yes,"Fiber Optic"
3537-RYBHH,47,None,Yes,Yes,Yes,DSL
3538-WZPHD,3,"Offer E",No,No,Yes,Cable
3540-RZJYU,15,None,Yes,No,Yes,"Fiber Optic"
3541-ZNUHK,55,None,Yes,Yes,Yes,"Fiber Optic"
3544-FBCAS,72,None,Yes,Yes,Yes,DSL
3545-CNWRG,49,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3546-GHEAE,7,None,Yes,No,No,None
3547-LQRIK,47,None,Yes,Yes,No,None
3549-ZTMNH,12,None,Yes,Yes,No,None
3550-SAHFP,33,None,Yes,Yes,Yes,"Fiber Optic"
3551-GAEGL,34,None,No,No,Yes,DSL
3551-HUAZH,1,"Offer E",Yes,Yes,Yes,"Fiber Optic"
3552-CTCYF,63,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3556-BVQGL,20,"Offer D",Yes,No,No,None
3557-HTYWR,47,None,Yes,Yes,Yes,DSL
3563-SVYLG,68,"Offer A",Yes,No,Yes,DSL
3565-UNOCC,29,None,Yes,Yes,Yes,"Fiber Optic"
3566-CAAYU,64,"Offer B",No,No,Yes,DSL
3566-HJGPK,1,"Offer E",Yes,No,Yes,DSL
3566-VVORZ,12,None,Yes,No,Yes,DSL
3567-PQTSO,53,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3569-EDBPQ,24,None,Yes,Yes,Yes,"Fiber Optic"
3569-JFODW,72,None,Yes,Yes,Yes,DSL
3569-VLDHH,66,"Offer A",Yes,No,Yes,DSL
3570-YUEKJ,42,None,Yes,No,Yes,DSL
3571-DPYUH,58,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3571-RFHAR,65,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3572-UOLYZ,46,None,Yes,Yes,Yes,"Fiber Optic"
3572-UUHRS,45,None,Yes,No,No,None
3577-AMVUX,1,None,Yes,No,Yes,Cable
3580-GICBM,61,None,Yes,Yes,No,None
3580-HYCSP,72,None,Yes,Yes,Yes,"Fiber Optic"
3580-REOAC,10,None,Yes,No,Yes,DSL
3583-EKAPL,1,None,Yes,No,Yes,Cable
3583-KRKMD,18,None,Yes,No,Yes,"Fiber Optic"
3584-WKTTW,51,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3585-ISXZP,8,None,Yes,Yes,Yes,"Fiber Optic"
3585-YNADK,57,None,Yes,Yes,Yes,Cable
3587-PMCOY,10,"Offer D",Yes,No,Yes,"Fiber Optic"
3588-WSTTJ,35,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3589-PPVKW,9,"Offer E",Yes,No,Yes,DSL
3590-TCXTB,1,None,Yes,No,No,None
3594-BDSOA,24,None,Yes,No,No,None
3594-IVHJZ,2,None,Yes,No,No,None
3594-KADLU,3,"Offer E",No,No,Yes,Cable
3594-UVONA,35,"Offer C",Yes,Yes,Yes,Cable
3597-MVHJT,27,None,Yes,Yes,Yes,"Fiber Optic"
3597-YASZG,70,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3604-WLABM,10,"Offer D",Yes,No,Yes,DSL
3605-JISKB,55,None,Yes,Yes,Yes,Cable
3606-SBKRY,31,None,No,No,Yes,DSL
3606-TWKGI,13,"Offer D",Yes,Yes,Yes,Cable
3612-YUNGG,64,None,Yes,Yes,Yes,"Fiber Optic"
3612-YVGSJ,71,None,Yes,Yes,No,None
3617-XLSGQ,66,None,Yes,Yes,Yes,"Fiber Optic"
3620-EHIMZ,52,None,Yes,No,No,None
3620-MWJNE,2,None,Yes,No,Yes,DSL
3621-CEOVK,14,None,Yes,Yes,Yes,"Fiber Optic"
3621-CHYVB,57,None,No,No,Yes,DSL
3623-FQBOX,21,"Offer D",Yes,No,No,None
3627-FCRDW,9,None,Yes,No,Yes,"Fiber Optic"
3627-FHKBK,1,None,Yes,No,Yes,"Fiber Optic"
3629-WEAAM,8,None,Yes,No,Yes,DSL
3629-ZNKXA,17,None,Yes,No,Yes,"Fiber Optic"
3633-CDBUW,17,None,Yes,No,Yes,DSL
3635-JBPSG,15,None,No,No,Yes,DSL
3635-QQRQD,62,None,Yes,No,No,None
3638-DIMPH,13,None,Yes,No,Yes,DSL
3638-VBZTA,68,None,Yes,Yes,Yes,DSL
3638-WEABW,58,"Offer B",Yes,Yes,Yes,Cable
3639-XJHKQ,19,"Offer D",Yes,No,Yes,DSL
3640-JQGJG,13,None,Yes,No,Yes,Cable
3640-PHQXK,31,None,Yes,Yes,Yes,"Fiber Optic"
3642-BYHDO,71,"Offer A",Yes,No,No,None
3642-GKTCT,61,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3643-AHCFP,7,None,Yes,Yes,Yes,Cable
3644-QXEHN,13,"Offer D",Yes,No,Yes,"Fiber Optic"
3645-DEYGF,1,None,Yes,No,No,None
3646-ITDGM,56,"Offer B",Yes,No,No,None
3647-GMGDH,22,None,Yes,No,Yes,"Fiber Optic"
3648-GZPHF,32,"Offer C",No,No,Yes,DSL
3649-JPUGY,72,"Offer A",Yes,Yes,Yes,DSL
3653-NCRDJ,43,None,Yes,No,No,None
3654-ARMGP,61,None,Yes,Yes,Yes,DSL
3655-SNQYZ,69,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3656-TKRVZ,3,None,Yes,No,Yes,DSL
3657-COGMW,52,None,Yes,Yes,Yes,"Fiber Optic"
3658-KIBGF,1,None,Yes,No,Yes,DSL
3658-QQJYD,62,"Offer B",Yes,No,Yes,Cable
3662-FXJFO,54,"Offer B",Yes,No,No,None
3663-MITLP,15,None,Yes,No,Yes,"Fiber Optic"
3665-JATSN,19,None,No,No,Yes,DSL
3668-QPYBK,2,None,Yes,No,Yes,DSL
3669-LVWZB,5,None,No,No,Yes,DSL
3669-OYSJI,1,"Offer E",Yes,No,Yes,DSL
3669-WHAFY,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
3671-SHRSP,4,"Offer E",Yes,No,Yes,"Fiber Optic"
3672-YITQD,36,"Offer C",Yes,Yes,Yes,"Fiber Optic"
3675-EQOZA,5,"Offer E",Yes,No,No,None
3675-YDUPJ,10,"Offer D",Yes,No,No,None
3677-IYRBF,2,None,No,No,Yes,DSL
3677-TNKIO,14,None,Yes,No,Yes,"Fiber Optic"
3678-MNGZX,68,"Offer A",Yes,No,No,None
3679-XASPY,1,"Offer E",Yes,No,No,None
3680-CTHUH,60,None,Yes,Yes,Yes,"Fiber Optic"
3682-YEUWS,10,None,Yes,Yes,No,None
3683-QKIUE,6,"Offer E",Yes,No,Yes,DSL
3685-YLCMQ,58,"Offer B",Yes,Yes,Yes,"Fiber Optic"
3688-FTHLT,16,None,Yes,Yes,Yes,DSL
3689-MOZGR,29,None,No,No,Yes,Cable
3692-JHONH,52,None,Yes,Yes,Yes,"Fiber Optic"
3694-DELSO,4,None,No,No,Yes,DSL
3694-GLTJM,5,None,Yes,No,No,None
3696-DFHHB,68,None,Yes,Yes,No,None
3696-XRIEN,50,"Offer B",Yes,Yes,Yes,DSL
3701-SFMUH,7,"Offer E",Yes,No,Yes,Cable
3703-KBKZP,16,"Offer D",Yes,Yes,Yes,"Fiber Optic"
3703-TTEPD,21,None,Yes,No,Yes,DSL
3703-VAVCL,2,None,Yes,No,Yes,"Fiber Optic"
3704-IEAXF,72,None,No,No,Yes,DSL
3705-PSNGL,45,"Offer B",Yes,No,No,None
3705-RHRFR,69,None,Yes,Yes,Yes,"Fiber Optic"
3707-GNWHM,1,None,Yes,Yes,Yes,"Fiber Optic"
3707-LRWZD,32,None,Yes,Yes,Yes,"Fiber Optic"
3709-OIJEA,26,None,Yes,No,Yes,"Fiber Optic"
3712-PKXZA,61,None,Yes,No,No,None
3714-JTVOV,42,"Offer B",Yes,No,Yes,"Fiber Optic"
